eozfy,bhimpore,200,200,16,residential,2,1000
egyol,bhimpore,200,200,16,residential,2,1100
flvem,bhimpore,200,200,16,residential,2,1300
xzxoh,bhimpore,200,200,21,residential,2,700
niaex,bhimpore,200,200,21,residential,2,1000
wkxmp,bhimpore,200,200,21,residential,2,1100
nlubh,bhimpore,200,200,21,residential,2,1300
cdkjy,bhimpore,200,200,1,commercial,1,700
xxocl,bhimpore,200,200,1,commercial,1,1000
qqmfz,bhimpore,200,200,1,commercial,1,1100
wdwsb,bhimpore,200,200,1,commercial,1,1300
nsymq,bhimpore,200,200,6,commercial,1,700
skoep,bhimpore,200,200,6,commercial,1,1000
hipqm,bhimpore,200,200,6,commercial,1,1100
hqeiw,bhimpore,200,200,6,commercial,1,1300
pdtnr,bhimpore,200,200,11,commercial,1,700
jhyfq,bhimpore,200,200,11,commercial,1,1000
pfwhr,bhimpore,200,200,11,commercial,1,1100
mkuwd,bhimpore,200,200,11,commercial,1,1300
qzljf,bhimpore,200,200,16,commercial,1,700
atnfy,bhimpore,200,200,16,commercial,1,1000
vhkip,bhimpore,200,200,16,commercial,1,1100
wbyfq,bhimpore,200,200,16,commercial,1,1300
mfouu,bhimpore,200,200,21,commercial,1,700
bevjc,bhimpore,200,200,21,commercial,1,1000
qjoqt,bhimpore,200,200,21,commercial,1,1100
zeafe,bhimpore,200,200,21,commercial,1,1300
mmsqf,bhimpore,200,200,1,commercial,2,700
syzsx,bhimpore,200,200,1,commercial,2,1000
dbmzs,bhimpore,200,200,1,commercial,2,1100
mewjy,bhimpore,200,200,1,commercial,2,1300
mqirn,bhimpore,200,200,6,commercial,2,700
rxnay,bhimpore,200,200,6,commercial,2,1000
xesbe,bhimpore,200,200,6,commercial,2,1100
zekiy,bhimpore,200,200,6,commercial,2,1300
uendv,bhimpore,200,200,11,commercial,2,700
whexj,bhimpore,200,200,11,commercial,2,1000
jsqqo,bhimpore,200,200,11,commercial,2,1100
qraps,bhimpore,200,200,11,commercial,2,1300
tczed,bhimpore,200,200,16,commercial,2,700
ehqjd,bhimpore,200,200,16,commercial,2,1000
rigka,bhimpore,200,200,16,commercial,2,1100
mswjb,bhimpore,200,200,16,commercial,2,1300
xuniv,bhimpore,200,200,21,commercial,2,700
bgswf,bhimpore,200,200,21,commercial,2,1000
lkelj,bhimpore,200,200,21,commercial,2,1100
oaram,bhimpore,200,200,21,commercial,2,1300
pyrto,bhimpore,1200,600,1,residential,1,700
pmgcw,bhimpore,1200,600,1,residential,1,1000
ihcvr,bhimpore,1200,600,1,residential,1,1100
jqasy,bhimpore,1200,600,1,residential,1,1300
eccyx,bhimpore,1200,600,6,residential,1,700
jvysn,bhimpore,1200,600,6,residential,1,1000
glscb,bhimpore,1200,600,6,residential,1,1100
mfrih,bhimpore,1200,600,6,residential,1,1300
nmyly,bhimpore,1200,600,11,residential,1,700
wcesw,bhimpore,1200,600,11,residential,1,1000
ybgjs,bhimpore,1200,600,11,residential,1,1100
katmp,bhimpore,1200,600,11,residential,1,1300
glthw,bhimpore,1200,600,16,residential,1,700
jjkkf,bhimpore,1200,600,16,residential,1,1000
hkitt,bhimpore,1200,600,16,residential,1,1100
mrjgd,bhimpore,1200,600,16,residential,1,1300
yolon,bhimpore,1200,600,21,residential,1,700
zwmhb,bhimpore,1200,600,21,residential,1,1000
prorx,bhimpore,1200,600,21,residential,1,1100
hsgts,bhimpore,1200,600,21,residential,1,1300
hnpgt,bhimpore,1200,600,1,residential,2,700
enval,bhimpore,1200,600,1,residential,2,1000
lwhkk,bhimpore,1200,600,1,residential,2,1100
pyudw,bhimpore,1200,600,1,residential,2,1300
hwiuo,bhimpore,1200,600,6,residential,2,700
fumoi,bhimpore,1200,600,6,residential,2,1000
cgxsl,bhimpore,1200,600,6,residential,2,1100
ryceu,bhimpore,1200,600,6,residential,2,1300
zxvrb,bhimpore,1200,600,11,residential,2,700
ftrqn,bhimpore,1200,600,11,residential,2,1000
islpg,bhimpore,1200,600,11,residential,2,1100
docvp,bhimpore,1200,600,11,residential,2,1300
pirtq,bhimpore,1200,600,16,residential,2,700
ukdjb,bhimpore,1200,600,16,residential,2,1000
plsqt,bhimpore,1200,600,16,residential,2,1100
qoltc,bhimpore,1200,600,16,residential,2,1300
esyrv,bhimpore,1200,600,21,residential,2,700
fgmgu,bhimpore,1200,600,21,residential,2,1000
bzrdf,bhimpore,1200,600,21,residential,2,1100
bgqph,bhimpore,1200,600,21,residential,2,1300
cckgp,bhimpore,1200,600,1,commercial,1,700
mnygl,bhimpore,1200,600,1,commercial,1,1000
tehnh,bhimpore,1200,600,1,commercial,1,1100
bhsgd,bhimpore,1200,600,1,commercial,1,1300
fmtfy,bhimpore,1200,600,6,commercial,1,700
vdpkw,bhimpore,1200,600,6,commercial,1,1000
qdgyq,bhimpore,1200,600,6,commercial,1,1100
kddow,bhimpore,1200,600,6,commercial,1,1300
yztcg,bhimpore,1200,600,11,commercial,1,700
nfyog,bhimpore,1200,600,11,commercial,1,1000
zugrn,bhimpore,1200,600,11,commercial,1,1100
zrtcp,bhimpore,1200,600,11,commercial,1,1300
zfgtl,bhimpore,1200,600,16,commercial,1,700
lszbp,bhimpore,1200,600,16,commercial,1,1000
ttrpg,bhimpore,1200,600,16,commercial,1,1100
elwhn,bhimpore,1200,600,16,commercial,1,1300
fgkfa,bhimpore,1200,600,21,commercial,1,700
gihso,bhimpore,1200,600,21,commercial,1,1000
cciio,bhimpore,1200,600,21,commercial,1,1100
ndpyz,bhimpore,1200,600,21,commercial,1,1300
rbmpl,bhimpore,1200,600,1,commercial,2,700
vdmqb,bhimpore,1200,600,1,commercial,2,1000
ufgzi,bhimpore,1200,600,1,commercial,2,1100
qrnek,bhimpore,1200,600,1,commercial,2,1300
kfvno,bhimpore,1200,600,6,commercial,2,700
kubrw,bhimpore,1200,600,6,commercial,2,1000
pvtqf,bhimpore,1200,600,6,commercial,2,1100
cnggk,bhimpore,1200,600,6,commercial,2,1300
weazl,bhimpore,1200,600,11,commercial,2,700
enfsv,bhimpore,1200,600,11,commercial,2,1000
jcqfd,bhimpore,1200,600,11,commercial,2,1100
zouyg,bhimpore,1200,600,11,commercial,2,1300
zbwsw,bhimpore,1200,600,16,commercial,2,700
iwgpj,bhimpore,1200,600,16,commercial,2,1000
bweii,bhimpore,1200,600,16,commercial,2,1100
ytvgi,bhimpore,1200,600,16,commercial,2,1300
nasxw,bhimpore,1200,600,21,commercial,2,700
xvelx,bhimpore,1200,600,21,commercial,2,1000
fhwof,bhimpore,1200,600,21,commercial,2,1100
jqlib,bhimpore,1200,600,21,commercial,2,1300
kscmt,bhimpore,1200,900,1,residential,1,700
levch,bhimpore,1200,900,1,residential,1,1000
mpizg,bhimpore,1200,900,1,residential,1,1100
miudt,bhimpore,1200,900,1,residential,1,1300
brlnl,bhimpore,1200,900,6,residential,1,700
uoxgi,bhimpore,1200,900,6,residential,1,1000
xxrrr,bhimpore,1200,900,6,residential,1,1100
refhp,bhimpore,1200,900,6,residential,1,1300
rvrod,bhimpore,1200,900,11,residential,1,700
ixxun,bhimpore,1200,900,11,residential,1,1000
ljooi,bhimpore,1200,900,11,residential,1,1100
rfdmn,bhimpore,1200,900,11,residential,1,1300
hmhdp,bhimpore,1200,900,16,residential,1,700
wzlup,bhimpore,1200,900,16,residential,1,1000
yqbza,bhimpore,1200,900,16,residential,1,1100
odoww,bhimpore,1200,900,16,residential,1,1300
eplxb,bhimpore,1200,900,21,residential,1,700
icfeo,bhimpore,1200,900,21,residential,1,1000
cecay,bhimpore,1200,900,21,residential,1,1100
csgoe,bhimpore,1200,900,21,residential,1,1300
loafl,bhimpore,1200,900,1,residential,2,700
htpio,bhimpore,1200,900,1,residential,2,1000
foqdt,bhimpore,1200,900,1,residential,2,1100
buzdi,bhimpore,1200,900,1,residential,2,1300
kxuye,bhimpore,1200,900,6,residential,2,700
zurby,bhimpore,1200,900,6,residential,2,1000
vcsik,bhimpore,1200,900,6,residential,2,1100
grvrn,bhimpore,1200,900,6,residential,2,1300
zgrqv,bhimpore,1200,900,11,residential,2,700
jnyhz,bhimpore,1200,900,11,residential,2,1000
ezpbv,bhimpore,1200,900,11,residential,2,1100
fewgt,bhimpore,1200,900,11,residential,2,1300
mmmyi,bhimpore,1200,900,16,residential,2,700
fwhtk,bhimpore,1200,900,16,residential,2,1000
ikzxm,bhimpore,1200,900,16,residential,2,1100
nekkd,bhimpore,1200,900,16,residential,2,1300
ffpjs,bhimpore,1200,900,21,residential,2,700
azewe,bhimpore,1200,900,21,residential,2,1000
rxnhs,bhimpore,1200,900,21,residential,2,1100
hucwn,bhimpore,1200,900,21,residential,2,1300
tiwbb,bhimpore,1200,900,1,commercial,1,700
mnofn,bhimpore,1200,900,1,commercial,1,1000
rsgan,bhimpore,1200,900,1,commercial,1,1100
czqhw,bhimpore,1200,900,1,commercial,1,1300
ytowm,bhimpore,1200,900,6,commercial,1,700
xwsux,bhimpore,1200,900,6,commercial,1,1000
nibeg,bhimpore,1200,900,6,commercial,1,1100
ppyth,bhimpore,1200,900,6,commercial,1,1300
niasv,bhimpore,1200,900,11,commercial,1,700
enrfh,bhimpore,1200,900,11,commercial,1,1000
xzeui,bhimpore,1200,900,11,commercial,1,1100
ypurh,bhimpore,1200,900,11,commercial,1,1300
iqxtf,bhimpore,1200,900,16,commercial,1,700
uvnid,bhimpore,1200,900,16,commercial,1,1000
vwusi,bhimpore,1200,900,16,commercial,1,1100
bcevz,bhimpore,1200,900,16,commercial,1,1300
xvvzz,bhimpore,1200,900,21,commercial,1,700
phrtm,bhimpore,1200,900,21,commercial,1,1000
okkiz,bhimpore,1200,900,21,commercial,1,1100
vaipc,bhimpore,1200,900,21,commercial,1,1300
mkzzd,bhimpore,1200,900,1,commercial,2,700
mtkvo,bhimpore,1200,900,1,commercial,2,1000
yiczd,bhimpore,1200,900,1,commercial,2,1100
iequx,bhimpore,1200,900,1,commercial,2,1300
fmgqi,bhimpore,1200,900,6,commercial,2,700
eieyw,bhimpore,1200,900,6,commercial,2,1000
nezke,bhimpore,1200,900,6,commercial,2,1100
hmzvv,bhimpore,1200,900,6,commercial,2,1300
zjhjf,bhimpore,1200,900,11,commercial,2,700
qvzyp,bhimpore,1200,900,11,commercial,2,1000
dbxyo,bhimpore,1200,900,11,commercial,2,1100
oxeai,bhimpore,1200,900,11,commercial,2,1300
tbsif,bhimpore,1200,900,16,commercial,2,700
jzykm,bhimpore,1200,900,16,commercial,2,1000
ovmpz,bhimpore,1200,900,16,commercial,2,1100
sebhr,bhimpore,1200,900,16,commercial,2,1300
edksq,bhimpore,1200,900,21,commercial,2,700
qfzsd,bhimpore,1200,900,21,commercial,2,1000
dytpf,bhimpore,1200,900,21,commercial,2,1100
kmaie,bhimpore,1200,900,21,commercial,2,1300
pdfez,bhimpore,1200,1200,1,residential,1,700
rmddp,bhimpore,1200,1200,1,residential,1,1000
ksnxr,bhimpore,1200,1200,1,residential,1,1100
tkcbw,bhimpore,1200,1200,1,residential,1,1300
jjzej,bhimpore,1200,1200,6,residential,1,700
amaha,bhimpore,1200,1200,6,residential,1,1000
fsdga,bhimpore,1200,1200,6,residential,1,1100
vwzzy,bhimpore,1200,1200,6,residential,1,1300
xhcxh,bhimpore,1200,1200,11,residential,1,700
rwlcl,bhimpore,1200,1200,11,residential,1,1000
tfqta,bhimpore,1200,1200,11,residential,1,1100
gkttp,bhimpore,1200,1200,11,residential,1,1300
tsudk,bhimpore,1200,1200,16,residential,1,700
ncuuo,bhimpore,1200,1200,16,residential,1,1000
rkwdc,bhimpore,1200,1200,16,residential,1,1100
xtbzo,bhimpore,1200,1200,16,residential,1,1300
sdpov,bhimpore,1200,1200,21,residential,1,700
nnvrw,bhimpore,1200,1200,21,residential,1,1000
mseyv,bhimpore,1200,1200,21,residential,1,1100
lfjfk,bhimpore,1200,1200,21,residential,1,1300
jezyf,bhimpore,1200,1200,1,residential,2,700
ybpud,bhimpore,1200,1200,1,residential,2,1000
vttil,bhimpore,1200,1200,1,residential,2,1100
pyfwb,bhimpore,1200,1200,1,residential,2,1300
ufsdo,bhimpore,1200,1200,6,residential,2,700
gcubd,bhimpore,1200,1200,6,residential,2,1000
hscud,bhimpore,1200,1200,6,residential,2,1100
qctjm,bhimpore,1200,1200,6,residential,2,1300
ohbfw,bhimpore,1200,1200,11,residential,2,700
pidgq,bhimpore,1200,1200,11,residential,2,1000
fixgz,bhimpore,1200,1200,11,residential,2,1100
fabrp,bhimpore,1200,1200,11,residential,2,1300
gpocn,bhimpore,1200,1200,16,residential,2,700
zzgwl,bhimpore,1200,1200,16,residential,2,1000
ykjht,bhimpore,1200,1200,16,residential,2,1100
prmff,bhimpore,1200,1200,16,residential,2,1300
svipt,bhimpore,1200,1200,21,residential,2,700
ujmma,bhimpore,1200,1200,21,residential,2,1000
qpeqb,bhimpore,1200,1200,21,residential,2,1100
lgyvq,bhimpore,1200,1200,21,residential,2,1300
batbw,bhimpore,1200,1200,1,commercial,1,700
pcitk,bhimpore,1200,1200,1,commercial,1,1000
mknws,bhimpore,1200,1200,1,commercial,1,1100
zklko,bhimpore,1200,1200,1,commercial,1,1300
jhayx,bhimpore,1200,1200,6,commercial,1,700
zsxzy,bhimpore,1200,1200,6,commercial,1,1000
bsfpo,bhimpore,1200,1200,6,commercial,1,1100
zlkjo,bhimpore,1200,1200,6,commercial,1,1300
cpkes,bhimpore,1200,1200,11,commercial,1,700
koeps,bhimpore,1200,1200,11,commercial,1,1000
edxmi,bhimpore,1200,1200,11,commercial,1,1100
negfz,bhimpore,1200,1200,11,commercial,1,1300
elwag,bhimpore,1200,1200,16,commercial,1,700
cjqbc,bhimpore,1200,1200,16,commercial,1,1000
iqsir,bhimpore,1200,1200,16,commercial,1,1100
dcgek,bhimpore,1200,1200,16,commercial,1,1300
vgxui,bhimpore,1200,1200,21,commercial,1,700
xnpxx,bhimpore,1200,1200,21,commercial,1,1000
guqrt,bhimpore,1200,1200,21,commercial,1,1100
pwqvd,bhimpore,1200,1200,21,commercial,1,1300
erevd,bhimpore,1200,1200,1,commercial,2,700
otypg,bhimpore,1200,1200,1,commercial,2,1000
lzsnb,bhimpore,1200,1200,1,commercial,2,1100
tlakb,bhimpore,1200,1200,1,commercial,2,1300
hfjdi,bhimpore,1200,1200,6,commercial,2,700
emcos,bhimpore,1200,1200,6,commercial,2,1000
oxoqh,bhimpore,1200,1200,6,commercial,2,1100
hvxqg,bhimpore,1200,1200,6,commercial,2,1300
ukmkj,bhimpore,1200,1200,11,commercial,2,700
rkdvl,bhimpore,1200,1200,11,commercial,2,1000
pxkvm,bhimpore,1200,1200,11,commercial,2,1100
ytncd,bhimpore,1200,1200,11,commercial,2,1300
etnxz,bhimpore,1200,1200,16,commercial,2,700
efbff,bhimpore,1200,1200,16,commercial,2,1000
xkbuh,bhimpore,1200,1200,16,commercial,2,1100
aklju,bhimpore,1200,1200,16,commercial,2,1300
bhowl,bhimpore,1200,1200,21,commercial,2,700
apljn,bhimpore,1200,1200,21,commercial,2,1000
trfxc,bhimpore,1200,1200,21,commercial,2,1100
hbwyt,bhimpore,1200,1200,21,commercial,2,1300
klwbc,bhimpore,2200,1100,1,residential,1,700
tfkwh,bhimpore,2200,1100,1,residential,1,1000
knosm,bhimpore,2200,1100,1,residential,1,1100
qpwqa,bhimpore,2200,1100,1,residential,1,1300
jlaom,bhimpore,2200,1100,6,residential,1,700
arbqp,bhimpore,2200,1100,6,residential,1,1000
gqrvb,bhimpore,2200,1100,6,residential,1,1100
nglit,bhimpore,2200,1100,6,residential,1,1300
xjnef,bhimpore,2200,1100,11,residential,1,700
akpny,bhimpore,2200,1100,11,residential,1,1000
evjvk,bhimpore,2200,1100,11,residential,1,1100
azhfy,bhimpore,2200,1100,11,residential,1,1300
ahljk,bhimpore,2200,1100,16,residential,1,700
gfngk,bhimpore,2200,1100,16,residential,1,1000
vcfyb,bhimpore,2200,1100,16,residential,1,1100
mkayp,bhimpore,2200,1100,16,residential,1,1300
oncgd,bhimpore,2200,1100,21,residential,1,700
cayap,bhimpore,2200,1100,21,residential,1,1000
oziym,bhimpore,2200,1100,21,residential,1,1100
xriia,bhimpore,2200,1100,21,residential,1,1300
vzcga,bhimpore,2200,1100,1,residential,2,700
hzgad,bhimpore,2200,1100,1,residential,2,1000
tumxv,bhimpore,2200,1100,1,residential,2,1100
cjvgv,bhimpore,2200,1100,1,residential,2,1300
lgsdl,bhimpore,2200,1100,6,residential,2,700
bdcgl,bhimpore,2200,1100,6,residential,2,1000
ggxjb,bhimpore,2200,1100,6,residential,2,1100
zimmj,bhimpore,2200,1100,6,residential,2,1300
pxchc,bhimpore,2200,1100,11,residential,2,700
pqpmk,bhimpore,2200,1100,11,residential,2,1000
osare,bhimpore,2200,1100,11,residential,2,1100
mibnh,bhimpore,2200,1100,11,residential,2,1300
txwdv,bhimpore,2200,1100,16,residential,2,700
crvwm,bhimpore,2200,1100,16,residential,2,1000
wtxri,bhimpore,2200,1100,16,residential,2,1100
phfdd,bhimpore,2200,1100,16,residential,2,1300
uyvta,bhimpore,2200,1100,21,residential,2,700
lwitb,bhimpore,2200,1100,21,residential,2,1000
ghptg,bhimpore,2200,1100,21,residential,2,1100
hjsjt,bhimpore,2200,1100,21,residential,2,1300
vyqiy,bhimpore,2200,1100,1,commercial,1,700
fbipd,bhimpore,2200,1100,1,commercial,1,1000
zdlgt,bhimpore,2200,1100,1,commercial,1,1100
bppvi,bhimpore,2200,1100,1,commercial,1,1300
vpidb,bhimpore,2200,1100,6,commercial,1,700
ooeun,bhimpore,2200,1100,6,commercial,1,1000
jkepz,bhimpore,2200,1100,6,commercial,1,1100
guwcv,bhimpore,2200,1100,6,commercial,1,1300
jivpi,bhimpore,2200,1100,11,commercial,1,700
zjmvm,bhimpore,2200,1100,11,commercial,1,1000
mmbao,bhimpore,2200,1100,11,commercial,1,1100
tvanx,bhimpore,2200,1100,11,commercial,1,1300
akqss,bhimpore,2200,1100,16,commercial,1,700
qdbmi,bhimpore,2200,1100,16,commercial,1,1000
imctr,bhimpore,2200,1100,16,commercial,1,1100
emtwx,bhimpore,2200,1100,16,commercial,1,1300
cfhiu,bhimpore,2200,1100,21,commercial,1,700
yvqfg,bhimpore,2200,1100,21,commercial,1,1000
hmkcm,bhimpore,2200,1100,21,commercial,1,1100
nwayq,bhimpore,2200,1100,21,commercial,1,1300
xhutr,bhimpore,2200,1100,1,commercial,2,700
nsvpl,bhimpore,2200,1100,1,commercial,2,1000
cjnun,bhimpore,2200,1100,1,commercial,2,1100
wrfhn,bhimpore,2200,1100,1,commercial,2,1300
zlwak,bhimpore,2200,1100,6,commercial,2,700
rfdlt,bhimpore,2200,1100,6,commercial,2,1000
xnalz,bhimpore,2200,1100,6,commercial,2,1100
ukrxo,bhimpore,2200,1100,6,commercial,2,1300
dsrdj,bhimpore,2200,1100,11,commercial,2,700
cvyib,bhimpore,2200,1100,11,commercial,2,1000
calbz,bhimpore,2200,1100,11,commercial,2,1100
zxskb,bhimpore,2200,1100,11,commercial,2,1300
ddqkd,bhimpore,2200,1100,16,commercial,2,700
nixqk,bhimpore,2200,1100,16,commercial,2,1000
cibvg,bhimpore,2200,1100,16,commercial,2,1100
ucmvl,bhimpore,2200,1100,16,commercial,2,1300
kkhxl,bhimpore,2200,1100,21,commercial,2,700
qptlh,bhimpore,2200,1100,21,commercial,2,1000
mybur,bhimpore,2200,1100,21,commercial,2,1100
tpapu,bhimpore,2200,1100,21,commercial,2,1300
unaup,bhimpore,2200,1650,1,residential,1,700
gjcea,bhimpore,2200,1650,1,residential,1,1000
najmo,bhimpore,2200,1650,1,residential,1,1100
fchuf,bhimpore,2200,1650,1,residential,1,1300
xpcoj,bhimpore,2200,1650,6,residential,1,700
modic,bhimpore,2200,1650,6,residential,1,1000
tjtjk,bhimpore,2200,1650,6,residential,1,1100
cdmmr,bhimpore,2200,1650,6,residential,1,1300
sbqxl,bhimpore,2200,1650,11,residential,1,700
rvhow,bhimpore,2200,1650,11,residential,1,1000
vvhgq,bhimpore,2200,1650,11,residential,1,1100
kenmq,bhimpore,2200,1650,11,residential,1,1300
cyeyb,bhimpore,2200,1650,16,residential,1,700
jcgum,bhimpore,2200,1650,16,residential,1,1000
mocmp,bhimpore,2200,1650,16,residential,1,1100
nsfhg,bhimpore,2200,1650,16,residential,1,1300
aavdd,bhimpore,2200,1650,21,residential,1,700
faggt,bhimpore,2200,1650,21,residential,1,1000
jdyfk,bhimpore,2200,1650,21,residential,1,1100
vhgys,bhimpore,2200,1650,21,residential,1,1300
rjlgb,bhimpore,2200,1650,1,residential,2,700
llhee,bhimpore,2200,1650,1,residential,2,1000
kjwds,bhimpore,2200,1650,1,residential,2,1100
vjpev,bhimpore,2200,1650,1,residential,2,1300
jbcdh,bhimpore,2200,1650,6,residential,2,700
rcbls,bhimpore,2200,1650,6,residential,2,1000
xpvfa,bhimpore,2200,1650,6,residential,2,1100
aeazn,bhimpore,2200,1650,6,residential,2,1300
dkpmw,bhimpore,2200,1650,11,residential,2,700
onhhe,bhimpore,2200,1650,11,residential,2,1000
adzyz,bhimpore,2200,1650,11,residential,2,1100
yzmhr,bhimpore,2200,1650,11,residential,2,1300
bdzkf,bhimpore,2200,1650,16,residential,2,700
yiopf,bhimpore,2200,1650,16,residential,2,1000
lfvfn,bhimpore,2200,1650,16,residential,2,1100
alndr,bhimpore,2200,1650,16,residential,2,1300
trzzf,bhimpore,2200,1650,21,residential,2,700
taddk,bhimpore,2200,1650,21,residential,2,1000
qndfr,bhimpore,2200,1650,21,residential,2,1100
tmjbj,bhimpore,2200,1650,21,residential,2,1300
hcznt,bhimpore,2200,1650,1,commercial,1,700
qtrxo,bhimpore,2200,1650,1,commercial,1,1000
xzqem,bhimpore,2200,1650,1,commercial,1,1100
owwxi,bhimpore,2200,1650,1,commercial,1,1300
axrsx,bhimpore,2200,1650,6,commercial,1,700
lzcms,bhimpore,2200,1650,6,commercial,1,1000
evoxs,bhimpore,2200,1650,6,commercial,1,1100
xwnsc,bhimpore,2200,1650,6,commercial,1,1300
etpvx,bhimpore,2200,1650,11,commercial,1,700
xttzm,bhimpore,2200,1650,11,commercial,1,1000
zcgos,bhimpore,2200,1650,11,commercial,1,1100
opwkx,bhimpore,2200,1650,11,commercial,1,1300
zjdao,bhimpore,2200,1650,16,commercial,1,700
kbpot,bhimpore,2200,1650,16,commercial,1,1000
itjlf,bhimpore,2200,1650,16,commercial,1,1100
irokf,bhimpore,2200,1650,16,commercial,1,1300
yovox,bhimpore,2200,1650,21,commercial,1,700
hstmi,bhimpore,2200,1650,21,commercial,1,1000
auihx,bhimpore,2200,1650,21,commercial,1,1100
fnocz,bhimpore,2200,1650,21,commercial,1,1300
ugeaf,bhimpore,2200,1650,1,commercial,2,700
xlorr,bhimpore,2200,1650,1,commercial,2,1000
gpjgw,bhimpore,2200,1650,1,commercial,2,1100
nljge,bhimpore,2200,1650,1,commercial,2,1300
pchjg,bhimpore,2200,1650,6,commercial,2,700
jykio,bhimpore,2200,1650,6,commercial,2,1000
qejec,bhimpore,2200,1650,6,commercial,2,1100
mtnqz,bhimpore,2200,1650,6,commercial,2,1300
xixgt,bhimpore,2200,1650,11,commercial,2,700
njmrb,bhimpore,2200,1650,11,commercial,2,1000
ufeit,bhimpore,2200,1650,11,commercial,2,1100
ylnws,bhimpore,2200,1650,11,commercial,2,1300
gyuwv,bhimpore,2200,1650,16,commercial,2,700
fcpwc,bhimpore,2200,1650,16,commercial,2,1000
ilzwe,bhimpore,2200,1650,16,commercial,2,1100
hrwko,bhimpore,2200,1650,16,commercial,2,1300
ornik,bhimpore,2200,1650,21,commercial,2,700
juevv,bhimpore,2200,1650,21,commercial,2,1000
qryhe,bhimpore,2200,1650,21,commercial,2,1100
etpdd,bhimpore,2200,1650,21,commercial,2,1300
kvoov,bhimpore,2200,2200,1,residential,1,700
eqvth,bhimpore,2200,2200,1,residential,1,1000
okmyo,bhimpore,2200,2200,1,residential,1,1100
khfvv,bhimpore,2200,2200,1,residential,1,1300
zesjn,bhimpore,2200,2200,6,residential,1,700
upfgm,bhimpore,2200,2200,6,residential,1,1000
ifbqi,bhimpore,2200,2200,6,residential,1,1100
jcuch,bhimpore,2200,2200,6,residential,1,1300
mqqke,bhimpore,2200,2200,11,residential,1,700
lqgbc,bhimpore,2200,2200,11,residential,1,1000
vbppl,bhimpore,2200,2200,11,residential,1,1100
trrbr,bhimpore,2200,2200,11,residential,1,1300
vcmen,bhimpore,2200,2200,16,residential,1,700
tjfjv,bhimpore,2200,2200,16,residential,1,1000
nvdei,bhimpore,2200,2200,16,residential,1,1100
dbiak,bhimpore,2200,2200,16,residential,1,1300
nvvou,bhimpore,2200,2200,21,residential,1,700
techr,bhimpore,2200,2200,21,residential,1,1000
glxrm,bhimpore,2200,2200,21,residential,1,1100
siclv,bhimpore,2200,2200,21,residential,1,1300
gqprj,bhimpore,2200,2200,1,residential,2,700
dtosh,bhimpore,2200,2200,1,residential,2,1000
gznvy,bhimpore,2200,2200,1,residential,2,1100
qkdao,bhimpore,2200,2200,1,residential,2,1300
gngrb,bhimpore,2200,2200,6,residential,2,700
uyzcv,bhimpore,2200,2200,6,residential,2,1000
jtsiy,bhimpore,2200,2200,6,residential,2,1100
pjdyi,bhimpore,2200,2200,6,residential,2,1300
jyktn,bhimpore,2200,2200,11,residential,2,700
qrjqt,bhimpore,2200,2200,11,residential,2,1000
fxdtz,bhimpore,2200,2200,11,residential,2,1100
xmnsm,bhimpore,2200,2200,11,residential,2,1300
zyshq,bhimpore,2200,2200,16,residential,2,700
pwkmo,bhimpore,2200,2200,16,residential,2,1000
vogdb,bhimpore,2200,2200,16,residential,2,1100
acecw,bhimpore,2200,2200,16,residential,2,1300
olyzv,bhimpore,2200,2200,21,residential,2,700
brfxg,bhimpore,2200,2200,21,residential,2,1000
ukina,bhimpore,2200,2200,21,residential,2,1100
uhhuj,bhimpore,2200,2200,21,residential,2,1300
zmhfs,bhimpore,2200,2200,1,commercial,1,700
rmfiu,bhimpore,2200,2200,1,commercial,1,1000
iaknk,bhimpore,2200,2200,1,commercial,1,1100
mphtv,bhimpore,2200,2200,1,commercial,1,1300
ryxxf,bhimpore,2200,2200,6,commercial,1,700
vjcst,bhimpore,2200,2200,6,commercial,1,1000
dzuzw,bhimpore,2200,2200,6,commercial,1,1100
pxalw,bhimpore,2200,2200,6,commercial,1,1300
uijbj,bhimpore,2200,2200,11,commercial,1,700
rshil,bhimpore,2200,2200,11,commercial,1,1000
fomkn,bhimpore,2200,2200,11,commercial,1,1100
mcntk,bhimpore,2200,2200,11,commercial,1,1300
jvkto,bhimpore,2200,2200,16,commercial,1,700
wupha,bhimpore,2200,2200,16,commercial,1,1000
wdmjx,bhimpore,2200,2200,16,commercial,1,1100
olzlk,bhimpore,2200,2200,16,commercial,1,1300
ionxg,bhimpore,2200,2200,21,commercial,1,700
ijyhx,bhimpore,2200,2200,21,commercial,1,1000
buduf,bhimpore,2200,2200,21,commercial,1,1100
rmnya,bhimpore,2200,2200,21,commercial,1,1300
omdqu,bhimpore,2200,2200,1,commercial,2,700
lmuga,bhimpore,2200,2200,1,commercial,2,1000
rvscb,bhimpore,2200,2200,1,commercial,2,1100
swkkl,bhimpore,2200,2200,1,commercial,2,1300
kucfv,bhimpore,2200,2200,6,commercial,2,700
vrytr,bhimpore,2200,2200,6,commercial,2,1000
yzuda,bhimpore,2200,2200,6,commercial,2,1100
pmegg,bhimpore,2200,2200,6,commercial,2,1300
xqetx,bhimpore,2200,2200,11,commercial,2,700
nwirf,bhimpore,2200,2200,11,commercial,2,1000
iibau,bhimpore,2200,2200,11,commercial,2,1100
arhqp,bhimpore,2200,2200,11,commercial,2,1300
